geoid,Region,State,age,season,MMWR Year/Week,Deaths from pneumonia and influenza,All Deaths
State,,Missouri,All,2016-17,201642,42,893
State,,Montana,All,2016-17,201642,5,130
State,,Nebraska,All,2016-17,201642,16,219
State,,Nevada,All,2016-17,201642,10,313
State,,New Hampshire,All,2016-17,201642,6,165
State,,New Jersey,All,2016-17,201642,82,1440
State,,New Mexico,All,2016-17,201642,19,242
State,,New York,All,2016-17,201642,69,1099
State,,New York City,All,2016-17,201642,89,1013
State,,North Carolina,All,2016-17,201642,73,1270
State,,North Dakota,All,2016-17,201642,13,107
State,,Ohio,All,2016-17,201642,123,2179
State,,Oklahoma,All,2016-17,201642,37,673
State,,Oregon,All,2016-17,201642,15,464
State,,Pennsylvania,All,2016-17,201642,99,1840
State,,Rhode Island,All,2016-17,201642,10,146
State,,South Carolina,All,2016-17,201642,29,564
State,,South Dakota,All,2016-17,201642,9,111
State,,Tennessee,All,2016-17,201642,22,397
State,,Texas,All,2016-17,201642,188,3176
State,,Utah,All,2016-17,201642,8,260
State,,Vermont,All,2016-17,201642,0,52
State,,Virginia,All,2016-17,201642,68,1245
State,,Washington,All,2016-17,201642,60,1041
State,,West Virginia,All,2016-17,201642,14,322
State,,Wisconsin,All,2016-17,201642,48,991
State,,Wyoming,All,2016-17,201642,4,69
State,,Alabama,All,2016-17,201643,57,904
State,,Alaska,All,2016-17,201643,5,60
State,,Arizona,All,2016-17,201643,48,983
State,,Arkansas,All,2016-17,201643,33,468
State,,California,All,2016-17,201643,219,3587
State,,Colorado,All,2016-17,201643,35,716
State,,Connecticut,All,2016-17,201643,,
State,,Delaware,All,2016-17,201643,13,120
State,,District of Columbia,All,2016-17,201643,5,69
State,,Florida,All,2016-17,201643,191,3582
State,,Georgia,All,2016-17,201643,43,1215
State,,Hawaii,All,2016-17,201643,13,160
State,,Idaho,All,2016-17,201643,9,216
State,,Illinois,All,2016-17,201643,132,2027
State,,Indiana,All,2016-17,201643,46,885
State,,Iowa,All,2016-17,201643,23,331
State,,Kansas,All,2016-17,201643,15,402
State,,Kentucky,All,2016-17,201643,41,565
State,,Louisiana,All,2016-17,201643,32,810
State,,Maine,All,2016-17,201643,9,189
State,,Maryland,All,2016-17,201643,41,742
State,,Massachusetts,All,2016-17,201643,75,1010
State,,Michigan,All,2016-17,201643,72,1525
State,,Minnesota,All,2016-17,201643,27,550
State,,Mississippi,All,2016-17,201643,24,391
State,,Missouri,All,2016-17,201643,40,884
State,,Montana,All,2016-17,201643,7,155
State,,Nebraska,All,2016-17,201643,18,224
State,,Nevada,All,2016-17,201643,16,345
State,,New Hampshire,All,2016-17,201643,14,202
State,,New Jersey,All,2016-17,201643,81,1397
State,,New Mexico,All,2016-17,201643,12,265
State,,New York,All,2016-17,201643,39,712
State,,New York City,All,2016-17,201643,71,927
State,,North Carolina,All,2016-17,201643,85,1246
State,,North Dakota,All,2016-17,201643,7,84
State,,Ohio,All,2016-17,201643,114,2247
State,,Oklahoma,All,2016-17,201643,39,612
State,,Oregon,All,2016-17,201643,18,482
State,,Pennsylvania,All,2016-17,201643,64,1205
State,,Rhode Island,All,2016-17,201643,15,152
State,,South Carolina,All,2016-17,201643,27,592
State,,South Dakota,All,2016-17,201643,14,122
State,,Tennessee,All,2016-17,201643,17,364
State,,Texas,All,2016-17,201643,208,3512
State,,Utah,All,2016-17,201643,16,263
State,,Vermont,All,2016-17,201643,3,63
State,,Virginia,All,2016-17,201643,58,1202
State,,Washington,All,2016-17,201643,51,966
State,,West Virginia,All,2016-17,201643,26,335
State,,Wisconsin,All,2016-17,201643,58,962
State,,Wyoming,All,2016-17,201643,6,53
State,,Alabama,All,2016-17,201644,30,838
State,,Alaska,All,2016-17,201644,4,47
State,,Arizona,All,2016-17,201644,46,1045
State,,Arkansas,All,2016-17,201644,27,471
State,,California,All,2016-17,201644,251,3549
State,,Colorado,All,2016-17,201644,34,676
State,,Connecticut,All,2016-17,201644,,
State,,Delaware,All,2016-17,201644,6,137
State,,District of Columbia,All,2016-17,201644,2,68
State,,Florida,All,2016-17,201644,195,3685
State,,Georgia,All,2016-17,201644,40,1083
State,,Hawaii,All,2016-17,201644,16,164
State,,Idaho,All,2016-17,201644,11,207
State,,Illinois,All,2016-17,201644,108,2005
State,,Indiana,All,2016-17,201644,50,880
State,,Iowa,All,2016-17,201644,22,348
State,,Kansas,All,2016-17,201644,25,411
State,,Kentucky,All,2016-17,201644,33,588
State,,Louisiana,All,2016-17,201644,29,748
State,,Maine,All,2016-17,201644,6,124
State,,Maryland,All,2016-17,201644,48,735
State,,Massachusetts,All,2016-17,201644,79,1110
State,,Michigan,All,2016-17,201644,76,1485
State,,Minnesota,All,2016-17,201644,30,593
State,,Mississippi,All,2016-17,201644,6,241
State,,Missouri,All,2016-17,201644,45,870
State,,Montana,All,2016-17,201644,8,142
State,,Nebraska,All,2016-17,201644,10,223
State,,Nevada,All,2016-17,201644,25,323
State,,New Hampshire,All,2016-17,201644,13,194
State,,New Jersey,All,2016-17,201644,79,1328
State,,New Mexico,All,2016-17,201644,10,257
State,,New York,All,2016-17,201644,,
State,,New York City,All,2016-17,201644,89,982
State,,North Carolina,All,2016-17,201644,56,884
State,,North Dakota,All,2016-17,201644,12,94
State,,Ohio,All,2016-17,201644,108,2182
State,,Oklahoma,All,2016-17,201644,28,553
State,,Oregon,All,2016-17,201644,15,483
State,,Pennsylvania,All,2016-17,201644,24,526
State,,Rhode Island,All,2016-17,201644,5,140
State,,South Carolina,All,2016-17,201644,27,620
State,,South Dakota,All,2016-17,201644,7,109
State,,Tennessee,All,2016-17,201644,,
State,,Texas,All,2016-17,201644,222,3534
State,,Utah,All,2016-17,201644,17,227
State,,Vermont,All,2016-17,201644,0,49
State,,Virginia,All,2016-17,201644,51,1103
State,,Washington,All,2016-17,201644,59,1010
State,,West Virginia,All,2016-17,201644,28,306
State,,Wisconsin,All,2016-17,201644,48,933
State,,Wyoming,All,2016-17,201644,3,56
State,,Alabama,All,2016-17,201645,48,860
State,,Alaska,All,2016-17,201645,2,61
State,,Arizona,All,2016-17,201645,60,1022
State,,Arkansas,All,2016-17,201645,36,489
State,,California,All,2016-17,201645,235,3595
State,,Colorado,All,2016-17,201645,29,664
State,,Connecticut,All,2016-17,201645,,
State,,Delaware,All,2016-17,201645,9,133
State,,District of Columbia,All,2016-17,201645,3,67
State,,Florida,All,2016-17,201645,201,3765
State,,Georgia,All,2016-17,201645,63,1111
State,,Hawaii,All,2016-17,201645,20,163
State,,Idaho,All,2016-17,201645,6,180
State,,Illinois,All,2016-17,201645,38,1945
State,,Indiana,All,2016-17,201645,53,915
State,,Iowa,All,2016-17,201645,18,337
State,,Kansas,All,2016-17,201645,23,412
State,,Kentucky,All,2016-17,201645,41,593
State,,Louisiana,All,2016-17,201645,42,757
State,,Maine,All,2016-17,201645,,
State,,Maryland,All,2016-17,201645,41,742
State,,Massachusetts,All,2016-17,201645,71,1143
State,,Michigan,All,2016-17,201645,76,1420
State,,Minnesota,All,2016-17,201645,37,558
State,,Mississippi,All,2016-17,201645,,
State,,Missouri,All,2016-17,201645,42,831
State,,Montana,All,2016-17,201645,7,121
State,,Nebraska,All,2016-17,201645,9,225
State,,Nevada,All,2016-17,201645,27,277
State,,New Hampshire,All,2016-17,201645,13,185
State,,New Jersey,All,2016-17,201645,68,1307
State,,New Mexico,All,2016-17,201645,22,264
State,,New York,All,2016-17,201645,,
State,,New York City,All,2016-17,201645,73,1013
State,,North Carolina,All,2016-17,201645,,
State,,North Dakota,All,2016-17,201645,3,87
State,,Ohio,All,2016-17,201645,108,2168
State,,Oklahoma,All,2016-17,201645,29,617
State,,Oregon,All,2016-17,201645,26,487
State,,Pennsylvania,All,2016-17,201645,,
State,,Rhode Island,All,2016-17,201645,9,151
State,,South Carolina,All,2016-17,201645,33,663
State,,South Dakota,All,2016-17,201645,10,139
State,,Tennessee,All,2016-17,201645,,
State,,Texas,All,2016-17,201645,231,3570
State,,Utah,All,2016-17,201645,17,264
State,,Vermont,All,2016-17,201645,2,63
State,,Virginia,All,2016-17,201645,53,1194
State,,Washington,All,2016-17,201645,55,966
State,,West Virginia,All,2016-17,201645,16,276
State,,Wisconsin,All,2016-17,201645,56,1060
State,,Wyoming,All,2016-17,201645,4,58
State,,Alabama,All,2016-17,201646,41,828
State,,Alaska,All,2016-17,201646,0,50
State,,Arizona,All,2016-17,201646,56,1005
State,,Arkansas,All,2016-17,201646,20,445
State,,California,All,2016-17,201646,241,3572
State,,Colorado,All,2016-17,201646,26,682
State,,Connecticut,All,2016-17,201646,,
State,,Delaware,All,2016-17,201646,3,135
State,,District of Columbia,All,2016-17,201646,2,91
State,,Florida,All,2016-17,201646,208,3756
State,,Georgia,All,2016-17,201646,48,1155
State,,Hawaii,All,2016-17,201646,24,158
State,,Idaho,All,2016-17,201646,12,182
State,,Illinois,All,2016-17,201646,108,2069
State,,Indiana,All,2016-17,201646,32,989
State,,Iowa,All,2016-17,201646,18,314
State,,Kansas,All,2016-17,201646,26,416
State,,Kentucky,All,2016-17,201646,36,621
State,,Louisiana,All,2016-17,201646,41,759
State,,Maine,All,2016-17,201646,3,72
State,,Maryland,All,2016-17,201646,54,761
State,,Massachusetts,All,2016-17,201646,79,1170
State,,Michigan,All,2016-17,201646,81,1538
State,,Minnesota,All,2016-17,201646,27,602
State,,Mississippi,All,2016-17,201646,,
State,,Missouri,All,2016-17,201646,45,848
State,,Montana,All,2016-17,201646,9,126
State,,Nebraska,All,2016-17,201646,11,263
State,,Nevada,All,2016-17,201646,19,309
State,,New Hampshire,All,2016-17,201646,12,187
State,,New Jersey,All,2016-17,201646,67,1243
State,,New Mexico,All,2016-17,201646,11,250
State,,New York,All,2016-17,201646,,
State,,New York City,All,2016-17,201646,82,1031
State,,North Carolina,All,2016-17,201646,,
State,,North Dakota,All,2016-17,201646,4,84
State,,Ohio,All,2016-17,201646,104,2209
State,,Oklahoma,All,2016-17,201646,32,575
State,,Oregon,All,2016-17,201646,24,492
State,,Pennsylvania,All,2016-17,201646,,
State,,Rhode Island,All,2016-17,201646,11,172
State,,South Carolina,All,2016-17,201646,39,640
State,,South Dakota,All,2016-17,201646,11,117
State,,Tennessee,All,2016-17,201646,,
State,,Texas,All,2016-17,201646,194,3546
State,,Utah,All,2016-17,201646,11,239
State,,Vermont,All,2016-17,201646,4,60
State,,Virginia,All,2016-17,201646,48,1094
State,,Washington,All,2016-17,201646,62,1037
State,,West Virginia,All,2016-17,201646,9,174
State,,Wisconsin,All,2016-17,201646,42,1003
State,,Wyoming,All,2016-17,201646,5,71
State,,Alabama,All,2016-17,201647,44,861
State,,Alaska,All,2016-17,201647,2,43
State,,Arizona,All,2016-17,201647,43,1052
State,,Arkansas,All,2016-17,201647,25,474
State,,California,All,2016-17,201647,237,3695
State,,Colorado,All,2016-17,201647,27,678
State,,Connecticut,All,2016-17,201647,,
State,,Delaware,All,2016-17,201647,4,113
State,,District of Columbia,All,2016-17,201647,2,73
State,,Florida,All,2016-17,201647,205,3823
State,,Georgia,All,2016-17,201647,46,1121
State,,Hawaii,All,2016-17,201647,14,157
State,,Idaho,All,2016-17,201647,10,184
State,,Illinois,All,2016-17,201647,109,1982
State,,Indiana,All,2016-17,201647,48,906
State,,Iowa,All,2016-17,201647,27,382
State,,Kansas,All,2016-17,201647,30,400
State,,Kentucky,All,2016-17,201647,41,581
State,,Louisiana,All,2016-17,201647,30,675
State,,Maine,All,2016-17,201647,5,181
State,,Maryland,All,2016-17,201647,52,741
State,,Massachusetts,All,2016-17,201647,83,1093
State,,Michigan,All,2016-17,201647,71,1379
State,,Minnesota,All,2016-17,201647,35,564
State,,Mississippi,All,2016-17,201647,,
State,,Missouri,All,2016-17,201647,51,785
State,,Montana,All,2016-17,201647,10,132
State,,Nebraska,All,2016-17,201647,16,233
State,,Nevada,All,2016-17,201647,20,308
State,,New Hampshire,All,2016-17,201647,6,184
State,,New Jersey,All,2016-17,201647,47,1137
State,,New Mexico,All,2016-17,201647,13,235
State,,New York,All,2016-17,201647,,
State,,New York City,All,2016-17,201647,80,923
State,,North Carolina,All,2016-17,201647,,
State,,North Dakota,All,2016-17,201647,9,91
State,,Ohio,All,2016-17,201647,110,1998
State,,Oklahoma,All,2016-17,201647,27,571
State,,Oregon,All,2016-17,201647,23,480
State,,Pennsylvania,All,2016-17,201647,,
State,,Rhode Island,All,2016-17,201647,5,134
State,,South Carolina,All,2016-17,201647,33,636
State,,South Dakota,All,2016-17,201647,6,98
State,,Tennessee,All,2016-17,201647,,
State,,Texas,All,2016-17,201647,218,3410
State,,Utah,All,2016-17,201647,17,250
State,,Vermont,All,2016-17,201647,0,48
State,,Virginia,All,2016-17,201647,40,950
State,,Washington,All,2016-17,201647,61,972
State,,West Virginia,All,2016-17,201647,,
State,,Wisconsin,All,2016-17,201647,55,991
State,,Wyoming,All,2016-17,201647,2,74
State,,Alabama,All,2016-17,201648,42,804
State,,Alaska,All,2016-17,201648,6,57
State,,Arizona,All,2016-17,201648,40,1031
State,,Arkansas,All,2016-17,201648,33,447
State,,California,All,2016-17,201648,281,3899
State,,Colorado,All,2016-17,201648,39,638
State,,Connecticut,All,2016-17,201648,,
State,,Delaware,All,2016-17,201648,2,115
State,,District of Columbia,All,2016-17,201648,1,69
State,,Florida,All,2016-17,201648,205,3828
State,,Georgia,All,2016-17,201648,55,1150
State,,Hawaii,All,2016-17,201648,27,181
State,,Idaho,All,2016-17,201648,16,187
State,,Illinois,All,2016-17,201648,110,2017
State,,Indiana,All,2016-17,201648,46,887
State,,Iowa,All,2016-17,201648,15,332
State,,Kansas,All,2016-17,201648,20,422
State,,Kentucky,All,2016-17,201648,43,543
State,,Louisiana,All,2016-17,201648,36,691
State,,Maine,All,2016-17,201648,11,228
State,,Maryland,All,2016-17,201648,46,744
State,,Massachusetts,All,2016-17,201648,88,1104
State,,Michigan,All,2016-17,201648,95,1455
State,,Minnesota,All,2016-17,201648,41,579
State,,Mississippi,All,2016-17,201648,,
State,,Missouri,All,2016-17,201648,48,797
State,,Montana,All,2016-17,201648,5,123
State,,Nebraska,All,2016-17,201648,15,227
State,,Nevada,All,2016-17,201648,20,304
State,,New Hampshire,All,2016-17,201648,11,168
State,,New Jersey,All,2016-17,201648,57,1276
State,,New Mexico,All,2016-17,201648,15,250
State,,New York,All,2016-17,201648,,
State,,New York City,All,2016-17,201648,98,1040
State,,North Carolina,All,2016-17,201648,,
State,,North Dakota,All,2016-17,201648,3,70
State,,Ohio,All,2016-17,201648,93,1720
State,,Oklahoma,All,2016-17,201648,38,561
State,,Oregon,All,2016-17,201648,24,474
State,,Pennsylvania,All,2016-17,201648,,
State,,Rhode Island,All,2016-17,201648,7,139
State,,South Carolina,All,2016-17,201648,41,681
State,,South Dakota,All,2016-17,201648,9,117
State,,Tennessee,All,2016-17,201648,,
State,,Texas,All,2016-17,201648,201,3245
State,,Utah,All,2016-17,201648,21,267
State,,Vermont,All,2016-17,201648,4,80
State,,Virginia,All,2016-17,201648,36,809
State,,Washington,All,2016-17,201648,56,963
State,,West Virginia,All,2016-17,201648,,
State,,Wisconsin,All,2016-17,201648,54,955
State,,Wyoming,All,2016-17,201648,2,53
State,,Alabama,All,2016-17,201649,39,751
State,,Alaska,All,2016-17,201649,7,50
State,,Arizona,All,2016-17,201649,60,1019
State,,Arkansas,All,2016-17,201649,23,445
State,,California,All,2016-17,201649,301,4024
State,,Colorado,All,2016-17,201649,27,529
State,,Connecticut,All,2016-17,201649,,
State,,Delaware,All,2016-17,201649,7,124
State,,District of Columbia,All,2016-17,201649,1,68
State,,Florida,All,2016-17,201649,213,3574
State,,Georgia,All,2016-17,201649,57,1014
State,,Hawaii,All,2016-17,201649,19,175
State,,Idaho,All,2016-17,201649,8,217
State,,Illinois,All,2016-17,201649,109,2077
State,,Indiana,All,2016-17,201649,57,904
State,,Iowa,All,2016-17,201649,16,352
State,,Kansas,All,2016-17,201649,29,383
State,,Kentucky,All,2016-17,201649,29,491
State,,Louisiana,All,2016-17,201649,24,528
State,,Maine,All,2016-17,201649,11,244
State,,Maryland,All,2016-17,201649,50,698
State,,Massachusetts,All,2016-17,201649,58,1031
State,,Michigan,All,2016-17,201649,72,1393
State,,Minnesota,All,2016-17,201649,43,569
State,,Mississippi,All,2016-17,201649,,
State,,Missouri,All,2016-17,201649,31,626
State,,Montana,All,2016-17,201649,4,115
State,,Nebraska,All,2016-17,201649,13,200
State,,Nevada,All,2016-17,201649,22,310
State,,New Hampshire,All,2016-17,201649,6,179
State,,New Jersey,All,2016-17,201649,74,1381
State,,New Mexico,All,2016-17,201649,18,257
State,,New York,All,2016-17,201649,,
State,,New York City,All,2016-17,201649,74,962
State,,North Carolina,All,2016-17,201649,,
State,,North Dakota,All,2016-17,201649,1,56
State,,Ohio,All,2016-17,201649,46,1161
State,,Oklahoma,All,2016-17,201649,37,510
State,,Oregon,All,2016-17,201649,23,362
State,,Pennsylvania,All,2016-17,201649,,
State,,Rhode Island,All,2016-17,201649,7,129
State,,South Carolina,All,2016-17,201649,34,581
State,,South Dakota,All,2016-17,201649,8,102
State,,Tennessee,All,2016-17,201649,,
State,,Texas,All,2016-17,201649,178,2564
State,,Utah,All,2016-17,201649,14,286
State,,Vermont,All,2016-17,201649,2,59
State,,Virginia,All,2016-17,201649,28,580
State,,Washington,All,2016-17,201649,71,1033
State,,West Virginia,All,2016-17,201649,,
State,,Wisconsin,All,2016-17,201649,64,982
State,,Wyoming,All,2016-17,201649,4,62
State,,Alabama,All,2016-17,201650,29,636
State,,Alaska,All,2016-17,201650,3,39
State,,Arizona,All,2016-17,201650,34,877
State,,Arkansas,All,2016-17,201650,25,408
State,,California,All,2016-17,201650,293,3773
State,,Colorado,All,2016-17,201650,,
State,,Connecticut,All,2016-17,201650,,
State,,Delaware,All,2016-17,201650,7,92
State,,District of Columbia,All,2016-17,201650,1,42
State,,Florida,All,2016-17,201650,217,3407
State,,Georgia,All,2016-17,201650,49,837
State,,Hawaii,All,2016-17,201650,25,169
State,,Idaho,All,2016-17,201650,16,204
State,,Illinois,All,2016-17,201650,121,2058
State,,Indiana,All,2016-17,201650,49,848
State,,Iowa,All,2016-17,201650,18,328
State,,Kansas,All,2016-17,201650,24,361
State,,Kentucky,All,2016-17,201650,25,288
State,,Louisiana,All,2016-17,201650,12,414
State,,Maine,All,2016-17,201650,13,235
State,,Maryland,All,2016-17,201650,35,628
State,,Massachusetts,All,2016-17,201650,75,929
State,,Michigan,All,2016-17,201650,69,1243
State,,Minnesota,All,2016-17,201650,39,564
State,,Mississippi,All,2016-17,201650,,
State,,Missouri,All,2016-17,201650,26,345
State,,Montana,All,2016-17,201650,,
State,,Nebraska,All,2016-17,201650,8,183
State,,Nevada,All,2016-17,201650,22,294
State,,New Hampshire,All,2016-17,201650,15,172
State,,New Jersey,All,2016-17,201650,56,1182
State,,New Mexico,All,2016-17,201650,9,185
State,,New York,All,2016-17,201650,,
State,,New York City,All,2016-17,201650,83,1001
State,,North Carolina,All,2016-17,201650,,
State,,North Dakota,All,2016-17,201650,3,51
State,,Ohio,All,2016-17,201650,,
State,,Oklahoma,All,2016-17,201650,25,374
State,,Oregon,All,2016-17,201650,18,309
State,,Pennsylvania,All,2016-17,201650,,
State,,Rhode Island,All,2016-17,201650,10,76
State,,South Carolina,All,2016-17,201650,18,299
State,,South Dakota,All,2016-17,201650,12,105
State,,Tennessee,All,2016-17,201650,,
State,,Texas,All,2016-17,201650,128,1989
State,,Utah,All,2016-17,201650,22,302
State,,Vermont,All,2016-17,201650,3,75
State,,Virginia,All,2016-17,201650,10,260
State,,Washington,All,2016-17,201650,53,829
State,,West Virginia,All,2016-17,201650,,
State,,Wisconsin,All,2016-17,201650,50,830
